0.14085674040931312,0.001159996685723755,0.07241693595161157,0.02982848620432513,0.10721683652332421,0.11707680835197613,0.03339133316761952,0.16248239290744884,0.020299942000165713,0.23282790620598226,0.03769989228602204,0.0447427293064877
0.004659832246039142,0.07399813606710158,0.06281453867660765,0.009319664492078284,0.12842497670083877,0.0391425908667288,0.14538676607642126,0.07138863000931966,0.035414725069897485,0.3032618825722274,0.06616961789375582,0.06001863932898416
0.060922355948450316,0.020609223559484503,0.1536904888699542,0.007828309724145277,0.056129513260198105,0.05394610714666099,0.09324741719032911,0.15166684417935883,0.016934710831824476,0.15571413356054958,0.07242517840025561,0.156885717328789
0.20252454417952315,0.013744740532959326,0.07068723702664796,0.07349228611500701,0.015988779803646564,0.06367461430575035,0.05750350631136045,0.13015427769985974,0.05273492286115007,0.08583450210378682,0.11977559607293127,0.11388499298737728
0.14114832535885166,0.10075187969924812,0.08509911141490088,0.004784688995215311,0.12385509227614491,0.022419685577580315,0.04531784005468216,0.09740259740259741,0.038824333561175664,0.1937799043062201,0.024401913875598084,0.12221462747778537
0.1860548700131784,0.019647777644662752,0.2340960824248233,0.03198754043368875,0.05223433568946927,0.10866179465676291,0.001317838744459087,0.07655445070085061,0.017970528333533006,0.126871930034743,0.10985982987899844,0.03474302144483048
0.049213870342451005,0.0642903295283222,0.27353004522937757,0.04382942063321128,0.08055136765022615,0.002046090889511092,0.08787421925479216,0.045552444540168,0.013353435278914494,0.13364204178332975,0.03306052121473185,0.17305621365496446
0.13404636864352504,0.02190342000768541,0.19341616498014602,0.046112463174074546,0.1996925835788395,0.048418086332778276,0.03125400281798386,0.115665428461637,0.0027539387728961187,0.0765338798514154,0.04297425387472781,0.08722940950429102
0.06529516994633273,0.12999403697078116,0.10673822301729279,0.04949314251639833,0.2859272510435301,0.08735837805605247,0.03667262969588551,0.018485390578413835,0.04770423375074538,0.04979129397734049,0.02534287418008348,0.09719737626714371
0.06618942105562184,0.05317879665928072,0.1851599340946537,0.021248792682233963,0.13345832623146411,0.11260723822510085,0.1525481506732572,0.07522299869325606,0.010453951480029543,0.12243622521447645,0.01681722629396057,0.05067893869666496
0.08104442183791116,0.024415055951169887,0.13275686673448628,0.07748389284503221,0.049508307900983387,0.13970837572058326,0.0591726008816548,0.24771108850457782,0.01441166497117667,0.06052899287894201,0.10698541878602916,0.006273312987453374
0.03805640502888209,0.03610261637784574,0.10788311247026844,0.02420998980632008,0.154774040095141,0.031770302412504246,0.08596670064559973,0.2394665307509344,0.09335711858647638,0.07857628270472307,0.0031430513081889227,0.10669384981311587
